arrival_time,service_time,inter_arrival_time,time_service_begins,queue_wait_time,time_service_ends,time_in_system,server_idle_time
0.0,9.5,9.5,9.5,0.0,14.46,4.96,0.0
1.4000000000000004,14.46,13.06,14.46,1.4000000000000004,18.96,5.9,0.0
0.0,22.35,22.35,22.35,0.0,26.89,4.54,3.3900000000000006
0.0,33.82,33.82,33.82,0.0,38.8,4.98,6.93
0.0,45.22,45.22,45.22,0.0,50.17,4.95,6.420000000000002
0.0,56.75,56.75,56.75,0.0,60.85,4.1,6.579999999999998
0.0,64.69,64.69,64.69,0.0,69.64,4.95,3.8399999999999963
0.0,74.29,74.29,74.29,0.0,78.32,4.03,4.650000000000006
0.0,78.96,78.96,78.96,0.0,83.89,4.93,0.6400000000000006
0.0,85.21,85.21,85.21,0.0,90.21,5.0,1.3199999999999932
0.6299999999999955,90.21,89.58,90.21,0.6299999999999955,94.94,5.36,0.0
0.0,98.45,98.45,98.45,0.0,102.89,4.44,3.510000000000005
0.0,107.73,107.73,107.73,0.0,112.11,4.38,4.840000000000003
0.0,118.93,118.93,118.93,0.0,123.28,4.35,6.820000000000007
0.0,128.34,128.34,128.34,0.0,132.54,4.2,5.060000000000002
0.0,133.32,133.32,133.32,0.0,138.24,4.92,0.7800000000000011
0.0,140.21,140.21,140.21,0.0,145.02,4.81,1.9699999999999989
0.0,153.3,153.3,153.3,0.0,158.19,4.89,8.280000000000001
0.0,158.4,158.4,158.4,0.0,163.07,4.67,0.21000000000000796
0.0,166.34,166.34,166.34,0.0,170.34,4.0,3.2700000000000102
0.0,183.87,183.87,183.87,0.0,188.61,4.74,13.530000000000001
0.0,198.27,198.27,198.27,0.0,203.22,4.95,9.659999999999997
0.0,210.11,210.11,210.11,0.0,214.73,4.62,6.890000000000015
0.0,217.66,217.66,217.66,0.0,222.15,4.49,2.930000000000007
0.0,230.07,230.07,230.07,0.0,234.88,4.81,7.9199999999999875
0.0,238.94,238.94,238.94,0.0,243.11,4.17,4.060000000000002
0.0,251.06,251.06,251.06,0.0,255.82,4.76,7.949999999999989
0.0,261.9,261.9,261.9,0.0,266.07,4.17,6.079999999999984
0.0,269.32,269.32,269.32,0.0,273.62,4.3,3.25
0.0,283.98,283.98,283.98,0.0,288.23,4.25,10.360000000000014
0.0,291.07,291.07,291.07,0.0,294.94,3.87,2.839999999999975
0.0,298.07,298.07,298.07,0.0,302.7,4.63,3.1299999999999955
0.0,305.31,305.31,305.31,0.0,310.29,4.98,2.6100000000000136
0.0,322.15,322.15,322.15,0.0,326.66,4.51,11.859999999999957
0.0,330.03,330.03,330.03,0.0,334.0,3.97,3.3699999999999477
2.019999999999982,334.0,331.98,334.0,2.019999999999982,338.31,6.33,0.0
0.0,339.03,339.03,339.03,0.0,343.93,4.9,0.7199999999999704
0.0,347.79,347.79,347.79,0.0,352.21,4.42,3.8600000000000136
0.0,360.99,360.99,360.99,0.0,365.09,4.1,8.78000000000003
0.0,374.85,374.85,374.85,0.0,379.15,4.3,9.760000000000048
0.0,380.63,380.63,380.63,0.0,384.69,4.06,1.4800000000000182
0.0,388.98,388.98,388.98,0.0,393.97,4.99,4.2900000000000205
0.0,398.44,398.44,398.44,0.0,403.27,4.83,4.46999999999997
0.0,405.37,405.37,405.37,0.0,410.36,4.99,2.1000000000000227
0.0,420.82,420.82,420.82,0.0,425.32,4.5,10.45999999999998
0.0,426.14,426.14,426.14,0.0,430.22,4.08,0.8199999999999932
0.0,433.97,433.97,433.97,0.0,438.76,4.79,3.75
0.0,441.13,441.13,441.13,0.0,446.09,4.96,2.3700000000000045
0.0,453.46,453.46,453.46,0.0,458.46,5.0,7.3700000000000045
0.8100000000000023,458.46,457.65,458.46,0.8100000000000023,463.09,5.44,0.0
0.0,464.2,464.2,464.2,0.0,468.99,4.79,1.1100000000000136
0.0,478.26,478.26,478.26,0.0,482.88,4.62,9.269999999999982
0.0,485.44,485.44,485.44,0.0,490.42,4.98,2.5600000000000023
0.0,499.98,499.98,499.98,0.0,504.01,4.03,9.560000000000002
0.0,510.62,510.62,510.62,0.0,514.97,4.35,6.610000000000014
0.0,522.37,522.37,522.37,0.0,527.21,4.84,7.399999999999977
0.0,532.32,532.32,532.32,0.0,537.01,4.69,5.110000000000014
0.0,541.61,541.61,541.61,0.0,546.05,4.44,4.600000000000023
0.0,550.72,550.72,550.72,0.0,555.58,4.86,4.670000000000073
0.0,557.56,557.56,557.56,0.0,561.87,4.31,1.9799999999999045
0.0,567.18,567.18,567.18,0.0,571.69,4.51,5.309999999999945
0.0,579.45,579.45,579.45,0.0,584.04,4.59,7.759999999999991
0.0,596.28,596.28,596.28,0.0,601.21,4.93,12.240000000000009
0.0,605.86,605.86,605.86,0.0,609.84,3.98,4.649999999999977
0.0,616.38,616.38,616.38,0.0,621.34,4.96,6.539999999999964
0.0,629.4,629.4,629.4,0.0,634.39,4.99,8.059999999999945
0.0,637.39,637.39,637.39,0.0,641.75,4.36,3.0
0.0,649.38,649.38,649.38,0.0,654.37,4.99,7.6299999999999955
0.0,656.68,656.68,656.68,0.0,660.77,4.09,2.3099999999999454
0.0,664.51,664.51,664.51,0.0,669.5,4.99,3.740000000000009
0.0,672.82,672.82,672.82,0.0,677.75,4.93,3.32000000000005
0.0,679.96,679.96,679.96,0.0,684.67,4.71,2.2100000000000364
0.0,689.26,689.26,689.26,0.0,694.1,4.84,4.590000000000032
0.0,695.24,695.24,695.24,0.0,700.12,4.88,1.1399999999999864
0.0,707.53,707.53,707.53,0.0,712.53,5.0,7.409999999999968
0.0,722.92,722.92,722.92,0.0,726.85,3.93,10.389999999999986
0.0,737.94,737.94,737.94,0.0,742.93,4.99,11.090000000000032
0.0,748.48,748.48,748.48,0.0,752.53,4.05,5.550000000000068
0.0,755.56,755.56,755.56,0.0,759.77,4.21,3.0299999999999727
0.0,770.0,770.0,770.0,0.0,774.7,4.7,10.230000000000018
0.0,785.05,785.05,785.05,0.0,789.53,4.48,10.349999999999909
0.0,796.18,796.18,796.18,0.0,800.04,3.86,6.649999999999977
0.0,806.79,806.79,806.79,0.0,811.5,4.71,6.75
0.0,812.78,812.78,812.78,0.0,816.98,4.2,1.2799999999999727
0.0,821.21,821.21,821.21,0.0,826.08,4.87,4.230000000000018
0.0,831.58,831.58,831.58,0.0,836.06,4.48,5.5
0.0,845.61,845.61,845.61,0.0,850.44,4.83,9.550000000000068
0.0,851.03,851.03,851.03,0.0,856.02,4.99,0.5899999999999181
0.0,858.79,858.79,858.79,0.0,863.77,4.98,2.769999999999982
0.0,868.52,868.52,868.52,0.0,872.52,4.0,4.75
0.0,878.02,878.02,878.02,0.0,883.02,5.0,5.5
0.0,885.77,885.77,885.77,0.0,890.45,4.68,2.75
0.0,890.5,890.5,890.5,0.0,895.04,4.54,0.049999999999954525
0.0,898.72,898.72,898.72,0.0,902.85,4.13,3.6800000000000637
0.0,913.31,913.31,913.31,0.0,917.72,4.41,10.459999999999923
0.0,926.65,926.65,926.65,0.0,931.41,4.76,8.92999999999995
0.0,937.08,937.08,937.08,0.0,941.98,4.9,5.670000000000073
0.0,951.24,951.24,951.24,0.0,956.19,4.95,9.259999999999991
4.150000000000091,956.19,952.04,956.19,4.150000000000091,960.61,8.57,0.0
0.6200000000000045,960.61,959.99,960.61,0.6200000000000045,965.38,5.39,0.0
0.0,972.37,972.37,972.37,0.0,977.06,4.69,6.990000000000009
0.0,982.83,982.83,982.83,0.0,986.98,4.15,5.7700000000000955
0.0,993.5,993.5,993.5,0.0,997.39,3.89,6.519999999999982
0.0,1005.85,1005.85,1005.85,0.0,1010.82,4.97,8.460000000000036
0.0,1021.15,1021.15,1021.15,0.0,1025.2,4.05,10.329999999999927
0.0,1027.21,1027.21,1027.21,0.0,1031.43,4.22,2.009999999999991
0.0,1033.41,1033.41,1033.41,0.0,1038.21,4.8,1.9800000000000182
0.0,1049.2,1049.2,1049.2,0.0,1053.58,4.38,10.990000000000009
0.0,1059.04,1059.04,1059.04,0.0,1063.85,4.81,5.460000000000036
0.0,1067.55,1067.55,1067.55,0.0,1071.53,3.98,3.7000000000000455
0.0,1076.6,1076.6,1076.6,0.0,1081.13,4.53,5.069999999999936
0.0,1089.6,1089.6,1089.6,0.0,1094.05,4.45,8.4699999999998
0.0,1102.28,1102.28,1102.28,0.0,1107.09,4.81,8.230000000000018
0.0,1111.47,1111.47,1111.47,0.0,1116.07,4.6,4.380000000000109
0.0,1127.81,1127.81,1127.81,0.0,1132.08,4.27,11.740000000000009
0.0,1139.64,1139.64,1139.64,0.0,1144.45,4.81,7.560000000000173
0.0,1152.75,1152.75,1152.75,0.0,1157.36,4.61,8.299999999999955
0.0,1166.72,1166.72,1166.72,0.0,1171.13,4.41,9.360000000000127
0.0,1178.57,1178.57,1178.57,0.0,1183.47,4.9,7.439999999999827
0.0,1194.6,1194.6,1194.6,0.0,1199.41,4.81,11.129999999999882
0.0,1209.83,1209.83,1209.83,0.0,1214.57,4.74,10.419999999999845
0.0,1216.17,1216.17,1216.17,0.0,1220.53,4.36,1.6000000000001364
0.0,1232.4,1232.4,1232.4,0.0,1236.38,3.98,11.870000000000118
0.0,1244.07,1244.07,1244.07,0.0,1249.04,4.97,7.689999999999827
0.0,1255.52,1255.52,1255.52,0.0,1259.48,3.96,6.480000000000018
0.0,1260.57,1260.57,1260.57,0.0,1264.8,4.23,1.0899999999999181
0.0,1270.56,1270.56,1270.56,0.0,1275.54,4.98,5.759999999999991
0.0,1282.38,1282.38,1282.38,0.0,1287.38,5.0,6.8400000000001455
0.0,1287.85,1287.85,1287.85,0.0,1292.65,4.8,0.4699999999997999
0.0,1294.98,1294.98,1294.98,0.0,1299.79,4.81,2.3299999999999272
0.0,1302.85,1302.85,1302.85,0.0,1307.76,4.91,3.0599999999999454
0.0,1318.97,1318.97,1318.97,0.0,1323.78,4.81,11.210000000000036
0.0,1324.92,1324.92,1324.92,0.0,1329.66,4.74,1.1400000000001
0.0,1337.64,1337.64,1337.64,0.0,1341.8,4.16,7.980000000000018
0.0,1348.28,1348.28,1348.28,0.0,1352.37,4.09,6.480000000000018
0.0,1357.83,1357.83,1357.83,0.0,1362.5,4.67,5.460000000000036
0.0,1364.76,1364.76,1364.76,0.0,1369.74,4.98,2.259999999999991
2.7899999999999636,1369.74,1366.95,1369.74,2.7899999999999636,1373.64,6.69,0.0
0.09000000000014552,1373.64,1373.55,1373.64,0.09000000000014552,1378.21,4.66,0.0
0.0,1388.78,1388.78,1388.78,0.0,1393.29,4.51,10.569999999999936
0.0,1397.92,1397.92,1397.92,0.0,1402.86,4.94,4.630000000000109
0.0,1404.29,1404.29,1404.29,0.0,1408.25,3.96,1.4300000000000637
0.0,1414.93,1414.93,1414.93,0.0,1419.24,4.31,6.680000000000064
0.0,1426.65,1426.65,1426.65,0.0,1431.64,4.99,7.410000000000082
0.0,1440.07,1440.07,1440.07,0.0,1444.76,4.69,8.429999999999836
0.0,1449.0,1449.0,1449.0,0.0,1453.12,4.12,4.240000000000009
0.0,1462.31,1462.31,1462.31,0.0,1466.91,4.6,9.190000000000055
0.0,1476.72,1476.72,1476.72,0.0,1481.47,4.75,9.809999999999945
0.0,1485.86,1485.86,1485.86,0.0,1489.85,3.99,4.389999999999873
0.0,1493.1,1493.1,1493.1,0.0,1497.56,4.46,3.25
0.0,1501.97,1501.97,1501.97,0.0,1506.95,4.98,4.410000000000082
0.0,1510.01,1510.01,1510.01,0.0,1514.23,4.22,3.0599999999999454
0.0,1515.9,1515.9,1515.9,0.0,1520.89,4.99,1.6700000000000728
0.0,1523.49,1523.49,1523.49,0.0,1528.38,4.89,2.599999999999909
0.0,1531.17,1531.17,1531.17,0.0,1536.02,4.85,2.7899999999999636
0.0,1544.34,1544.34,1544.34,0.0,1548.38,4.04,8.319999999999936
0.0,1558.89,1558.89,1558.89,0.0,1563.88,4.99,10.509999999999991
0.0,1572.21,1572.21,1572.21,0.0,1577.1,4.89,8.329999999999927
0.0,1583.91,1583.91,1583.91,0.0,1588.56,4.65,6.810000000000173
0.0,1599.33,1599.33,1599.33,0.0,1604.06,4.73,10.769999999999982
0.19000000000005457,1604.06,1603.87,1604.06,0.19000000000005457,1608.87,5.0,0.0
1.8799999999998818,1608.87,1606.99,1608.87,1.8799999999998818,1613.2,6.21,0.0
2.5,1613.2,1610.7,1613.2,2.5,1618.14,7.44,0.0
0.0,1623.14,1623.14,1623.14,0.0,1628.02,4.88,5.0
0.0,1633.24,1633.24,1633.24,0.0,1638.24,5.0,5.220000000000027
0.0,1647.8,1647.8,1647.8,0.0,1652.62,4.82,9.559999999999945
0.0,1664.89,1664.89,1664.89,0.0,1669.61,4.72,12.27000000000021
1.5599999999999454,1669.61,1668.05,1669.61,1.5599999999999454,1674.61,6.56,0.0
0.0,1681.13,1681.13,1681.13,0.0,1685.17,4.04,6.520000000000209
0.0,1697.84,1697.84,1697.84,0.0,1702.39,4.55,12.669999999999845
0.0,1713.5,1713.5,1713.5,0.0,1718.41,4.91,11.1099999999999
0.0,1726.79,1726.79,1726.79,0.0,1731.76,4.97,8.379999999999882
0.0,1737.83,1737.83,1737.83,0.0,1742.82,4.99,6.069999999999936
0.0,1745.72,1745.72,1745.72,0.0,1750.43,4.71,2.900000000000091
0.0,1755.23,1755.23,1755.23,0.0,1759.47,4.24,4.7999999999999545
0.0,1765.33,1765.33,1765.33,0.0,1770.32,4.99,5.8599999999999
0.0,1772.65,1772.65,1772.65,0.0,1777.26,4.61,2.3300000000001546
0.0,1780.37,1780.37,1780.37,0.0,1785.17,4.8,3.1099999999999
0.0,1794.93,1794.93,1794.93,0.0,1799.36,4.43,9.759999999999991
0.0,1808.1,1808.1,1808.1,0.0,1812.64,4.54,8.740000000000009
2.800000000000182,1812.64,1809.84,1812.64,2.800000000000182,1817.47,7.63,0.0
0.5599999999999454,1817.47,1816.91,1817.47,0.5599999999999454,1821.65,4.74,0.0
0.0,1834.33,1834.33,1834.33,0.0,1839.28,4.95,12.679999999999836
0.0,1847.95,1847.95,1847.95,0.0,1851.82,3.87,8.670000000000073
0.0,1854.91,1854.91,1854.91,0.0,1859.3,4.39,3.0900000000001455
0.0,1867.42,1867.42,1867.42,0.0,1872.41,4.99,8.120000000000118
0.0,1876.33,1876.33,1876.33,0.0,1881.27,4.94,3.9199999999998454
0.0,1893.9,1893.9,1893.9,0.0,1898.87,4.97,12.63000000000011
0.0,1901.97,1901.97,1901.97,0.0,1905.98,4.01,3.1000000000001364
0.0,1906.09,1906.09,1906.09,0.0,1910.52,4.43,0.10999999999989996
0.0,1912.65,1912.65,1912.65,0.0,1917.59,4.94,2.130000000000109
0.0,1920.3,1920.3,1920.3,0.0,1924.94,4.64,2.7100000000000364
0.0,1933.32,1933.32,1933.32,0.0,1938.3,4.98,8.379999999999882
0.0,1946.38,1946.38,1946.38,0.0,1950.38,4.0,8.080000000000155
2.910000000000082,1950.38,1947.47,1950.38,2.910000000000082,1954.84,7.37,0.0
0.08999999999991815,1954.84,1954.75,1954.84,0.08999999999991815,1959.71,4.96,0.0
0.0,1965.89,1965.89,1965.89,0.0,1970.73,4.84,6.180000000000064
0.39000000000010004,1970.73,1970.34,1970.73,0.39000000000010004,1974.84,4.5,0.0
0.0,1978.57,1978.57,1978.57,0.0,1982.59,4.02,3.730000000000018
0.0,1990.19,1990.19,1990.19,0.0,1995.08,4.89,7.600000000000136
0.0,2000.86,2000.86,2000.86,0.0,2005.85,4.99,5.779999999999973
0.0,2006.47,2006.47,2006.47,0.0,2011.3,4.83,0.6200000000001182
0.0,2017.64,2017.64,2017.64,0.0,2022.61,4.97,6.3400000000001455
3.6499999999998636,2022.61,2018.96,2022.61,3.6499999999998636,2027.49,8.53,0.0
0.0,2029.12,2029.12,2029.12,0.0,2033.28,4.16,1.6299999999998818
1.2300000000000182,2033.28,2032.05,2033.28,1.2300000000000182,2037.43,5.38,0.0
0.0,2041.3,2041.3,2041.3,0.0,2045.49,4.19,3.869999999999891
2.7799999999999727,2045.49,2042.71,2045.49,2.7799999999999727,2049.39,6.68,0.0
2.2999999999999545,2049.39,2047.09,2049.39,2.2999999999999545,2054.18,7.09,0.0
0.0,2055.91,2055.91,2055.91,0.0,2060.12,4.21,1.7300000000000182
0.0,2062.95,2062.95,2062.95,0.0,2067.31,4.36,2.8299999999999272
0.0,2071.41,2071.41,2071.41,0.0,2075.76,4.35,4.099999999999909
0.0,2084.69,2084.69,2084.69,0.0,2089.4,4.71,8.929999999999836
0.0,2097.51,2097.51,2097.51,0.0,2102.5,4.99,8.110000000000127
0.0,2112.15,2112.15,2112.15,0.0,2116.9,4.75,9.650000000000091
0.0,2119.22,2119.22,2119.22,0.0,2123.37,4.15,2.319999999999709
0.0,2126.32,2126.32,2126.32,0.0,2130.55,4.23,2.950000000000273
0.0,2131.66,2131.66,2131.66,0.0,2136.59,4.93,1.1099999999996726
0.15000000000009095,2136.59,2136.44,2136.59,0.15000000000009095,2141.57,5.13,0.0
0.0,2146.77,2146.77,2146.77,0.0,2151.54,4.77,5.199999999999818
0.0,2158.27,2158.27,2158.27,0.0,2163.14,4.87,6.730000000000018
0.0,2166.51,2166.51,2166.51,0.0,2171.27,4.76,3.3700000000003456
0.0,2177.87,2177.87,2177.87,0.0,2182.67,4.8,6.599999999999909
0.0,2184.74,2184.74,2184.74,0.0,2189.16,4.42,2.069999999999709
0.0,2196.4,2196.4,2196.4,0.0,2200.95,4.55,7.2400000000002365
0.0,2205.06,2205.06,2205.06,0.0,2210.0,4.94,4.110000000000127
0.0,2213.55,2213.55,2213.55,0.0,2218.14,4.59,3.550000000000182
2.3399999999996908,2218.14,2215.8,2218.14,2.3399999999996908,2222.43,6.63,0.0
0.0,2228.11,2228.11,2228.11,0.0,2232.74,4.63,5.680000000000291
0.0,2235.99,2235.99,2235.99,0.0,2240.99,5.0,3.25
0.0,2248.96,2248.96,2248.96,0.0,2253.8,4.84,7.970000000000255
0.0,2262.34,2262.34,2262.34,0.0,2267.33,4.99,8.539999999999964
0.0,2269.54,2269.54,2269.54,0.0,2273.55,4.01,2.2100000000000364
0.0,2282.32,2282.32,2282.32,0.0,2286.97,4.65,8.769999999999982
0.0,2288.89,2288.89,2288.89,0.0,2292.9,4.01,1.9200000000000728
0.0,2303.17,2303.17,2303.17,0.0,2307.57,4.4,10.269999999999982
0.0,2308.5,2308.5,2308.5,0.0,2313.5,5.0,0.9299999999998363
3.1100000000001273,2313.5,2310.39,2313.5,3.1100000000001273,2318.38,7.99,0.0
0.0,2320.29,2320.29,2320.29,0.0,2325.27,4.98,1.9099999999998545
0.0,2337.57,2337.57,2337.57,0.0,2342.24,4.67,12.300000000000182
0.25999999999976353,2342.24,2341.98,2342.24,0.25999999999976353,2347.19,5.21,0.0
0.6700000000000728,2347.19,2346.52,2347.19,0.6700000000000728,2351.9,5.38,0.0
0.0,2355.47,2355.47,2355.47,0.0,2359.64,4.17,3.569999999999709
0.0,2367.14,2367.14,2367.14,0.0,2371.11,3.97,7.5
2.2100000000000364,2371.11,2368.9,2371.11,2.2100000000000364,2375.93,7.03,0.0
0.0,2377.05,2377.05,2377.05,0.0,2381.89,4.84,1.1200000000003456
0.0,2385.96,2385.96,2385.96,0.0,2390.94,4.98,4.070000000000164
0.0,2391.62,2391.62,2391.62,0.0,2395.81,4.19,0.6799999999998363
0.0,2398.74,2398.74,2398.74,0.0,2403.55,4.81,2.9299999999998363
0.0,2403.63,2403.63,2403.63,0.0,2408.61,4.98,0.07999999999992724
0.0,2412.71,2412.71,2412.71,0.0,2417.27,4.56,4.099999999999909
0.0,2419.31,2419.31,2419.31,0.0,2423.77,4.46,2.0399999999999636
0.0,2427.0,2427.0,2427.0,0.0,2432.0,5.0,3.230000000000018
0.0,2433.75,2433.75,2433.75,0.0,2437.61,3.86,1.75
2.300000000000182,2437.61,2435.31,2437.61,2.300000000000182,2442.32,7.01,0.0
4.0300000000002,2442.32,2438.29,2442.32,4.0300000000002,2447.18,8.89,0.0
0.0,2450.77,2450.77,2450.77,0.0,2455.57,4.8,3.5900000000001455
0.0,2465.55,2465.55,2465.55,0.0,2470.48,4.93,9.980000000000018
0.0,2478.99,2478.99,2478.99,0.0,2482.99,4.0,8.509999999999764
0.0,2487.91,2487.91,2487.91,0.0,2492.25,4.34,4.920000000000073
0.0,2495.82,2495.82,2495.82,0.0,2499.68,3.86,3.5700000000001637
0.0,2503.54,2503.54,2503.54,0.0,2508.12,4.58,3.8600000000001273
0.0,2515.43,2515.43,2515.43,0.0,2519.66,4.23,7.309999999999945
0.0,2522.95,2522.95,2522.95,0.0,2527.72,4.77,3.2899999999999636
0.0,2532.76,2532.76,2532.76,0.0,2536.63,3.87,5.040000000000418
0.0,2548.43,2548.43,2548.43,0.0,2553.43,5.0,11.799999999999727
0.0,2553.85,2553.85,2553.85,0.0,2558.65,4.8,0.42000000000007276
0.0,2562.43,2562.43,2562.43,0.0,2567.42,4.99,3.7799999999997453
0.0,2568.23,2568.23,2568.23,0.0,2573.21,4.98,0.8099999999999454
0.0,2574.61,2574.61,2574.61,0.0,2579.52,4.91,1.400000000000091
0.0,2585.11,2585.11,2585.11,0.0,2589.16,4.05,5.5900000000001455
0.0,2597.12,2597.12,2597.12,0.0,2601.22,4.1,7.960000000000036
2.0,2601.22,2599.22,2601.22,2.0,2606.16,6.94,0.0
5.670000000000073,2606.16,2600.49,2606.16,5.670000000000073,2610.2,9.71,0.0
0.0,2610.53,2610.53,2610.53,0.0,2615.47,4.94,0.330000000000382
0.0,2615.63,2615.63,2615.63,0.0,2620.39,4.76,0.16000000000030923
0.0,2629.07,2629.07,2629.07,0.0,2633.56,4.49,8.680000000000291
0.0,2643.9,2643.9,2643.9,0.0,2648.13,4.23,10.340000000000146
0.0,2654.18,2654.18,2654.18,0.0,2658.9,4.72,6.049999999999727
0.0,2671.17,2671.17,2671.17,0.0,2676.16,4.99,12.269999999999982
0.0,2678.45,2678.45,2678.45,0.0,2683.27,4.82,2.2899999999999636
0.0,2686.56,2686.56,2686.56,0.0,2691.44,4.88,3.2899999999999636
0.0,2696.16,2696.16,2696.16,0.0,2700.41,4.25,4.7199999999998
1.8999999999996362,2700.41,2698.51,2700.41,1.8999999999996362,2705.27,6.76,0.0
0.0,2708.55,2708.55,2708.55,0.0,2713.4,4.85,3.2800000000002
0.0,2716.49,2716.49,2716.49,0.0,2721.04,4.55,3.0899999999996908
0.0,2728.16,2728.16,2728.16,0.0,2732.82,4.66,7.119999999999891
0.0,2739.79,2739.79,2739.79,0.0,2743.86,4.07,6.9699999999998
0.0,2746.81,2746.81,2746.81,0.0,2751.6,4.79,2.949999999999818
0.0,2756.93,2756.93,2756.93,0.0,2760.89,3.96,5.329999999999927
0.0,2764.28,2764.28,2764.28,0.0,2768.56,4.28,3.3900000000003274
0.0,2776.38,2776.38,2776.38,0.0,2780.28,3.9,7.820000000000164
0.0,2789.71,2789.71,2789.71,0.0,2794.67,4.96,9.429999999999836
1.4900000000002365,2794.67,2793.18,2794.67,1.4900000000002365,2799.06,5.88,0.0
0.0,2799.52,2799.52,2799.52,0.0,2803.54,4.02,0.4600000000000364
0.0,2807.97,2807.97,2807.97,0.0,2812.93,4.96,4.429999999999836
0.0,2819.5,2819.5,2819.5,0.0,2823.77,4.27,6.570000000000164
0.0,2826.11,2826.11,2826.11,0.0,2830.11,4.0,2.3400000000001455
0.0,2832.45,2832.45,2832.45,0.0,2837.37,4.92,2.3399999999996908
0.0,2843.41,2843.41,2843.41,0.0,2848.41,5.0,6.039999999999964
0.0,2850.8,2850.8,2850.8,0.0,2854.69,3.89,2.3900000000003274
1.4500000000002728,2854.69,2853.24,2854.69,1.4500000000002728,2858.89,5.65,0.0
0.0,2859.88,2859.88,2859.88,0.0,2864.3,4.42,0.9900000000002365
0.0,2871.85,2871.85,2871.85,0.0,2876.59,4.74,7.549999999999727
0.9400000000000546,2876.59,2875.65,2876.59,0.9400000000000546,2881.58,5.93,0.0
1.0199999999999818,2881.58,2880.56,2881.58,1.0199999999999818,2885.66,5.1,0.0
0.0,2894.36,2894.36,2894.36,0.0,2898.81,4.45,8.700000000000273
0.0,2907.67,2907.67,2907.67,0.0,2912.34,4.67,8.860000000000127
0.0,2919.72,2919.72,2919.72,0.0,2924.7,4.98,7.379999999999654
0.0,2933.36,2933.36,2933.36,0.0,2938.19,4.83,8.66000000000031
0.0,2939.68,2939.68,2939.68,0.0,2944.27,4.59,1.4899999999997817
0.650000000000091,2944.27,2943.62,2944.27,0.650000000000091,2949.23,5.61,0.0
1.900000000000091,2949.23,2947.33,2949.23,1.900000000000091,2953.57,6.24,0.0
0.49000000000023647,2953.57,2953.08,2953.57,0.49000000000023647,2958.52,5.44,0.0
0.0,2960.52,2960.52,2960.52,0.0,2964.74,4.22,2.0
0.0,2974.55,2974.55,2974.55,0.0,2979.53,4.98,9.8100000000004
0.0,2990.84,2990.84,2990.84,0.0,2995.72,4.88,11.309999999999945
0.0,2997.68,2997.68,2997.68,0.0,3002.68,5.0,1.9600000000000364
0.0,3004.6,3004.6,3004.6,0.0,3009.24,4.64,1.9200000000000728
1.7899999999999636,3009.24,3007.45,3009.24,1.7899999999999636,3013.49,6.04,0.0
0.0,3013.95,3013.95,3013.95,0.0,3018.51,4.56,0.4600000000000364
0.0,3026.58,3026.58,3026.58,0.0,3030.55,3.97,8.069999999999709
0.0,3039.2,3039.2,3039.2,0.0,3043.39,4.19,8.649999999999636
0.33999999999969077,3043.39,3043.05,3043.39,0.33999999999969077,3048.1,5.05,0.0
4.699999999999818,3048.1,3043.4,3048.1,4.699999999999818,3053.05,9.65,0.0
0.0,3057.18,3057.18,3057.18,0.0,3061.13,3.95,4.129999999999654
0.0,3067.07,3067.07,3067.07,0.0,3072.06,4.99,5.940000000000055
0.0,3080.02,3080.02,3080.02,0.0,3084.45,4.43,7.960000000000036
2.1099999999996726,3084.45,3082.34,3084.45,2.1099999999996726,3088.97,6.63,0.0
0.0,3093.6,3093.6,3093.6,0.0,3098.58,4.98,4.630000000000109
0.0,3102.69,3102.69,3102.69,0.0,3107.21,4.52,4.110000000000127
0.0,3107.96,3107.96,3107.96,0.0,3112.62,4.66,0.75
0.0,3124.97,3124.97,3124.97,0.0,3129.88,4.91,12.349999999999909
0.0,3136.08,3136.08,3136.08,0.0,3140.66,4.58,6.199999999999818
0.0,3142.81,3142.81,3142.81,0.0,3147.8,4.99,2.150000000000091
0.38000000000010914,3147.8,3147.42,3147.8,0.38000000000010914,3152.26,4.84,0.0
3.3200000000001637,3152.26,3148.94,3152.26,3.3200000000001637,3157.21,8.27,0.0
0.0,3158.83,3158.83,3158.83,0.0,3162.97,4.14,1.6199999999998909
0.0,3172.08,3172.08,3172.08,0.0,3177.0,4.92,9.110000000000127
0.0,3178.59,3178.59,3178.59,0.0,3183.03,4.44,1.5900000000001455
0.0,3186.27,3186.27,3186.27,0.0,3190.3,4.03,3.2399999999997817
0.0,3196.77,3196.77,3196.77,0.0,3201.59,4.82,6.4699999999998
0.0,3210.58,3210.58,3210.58,0.0,3215.58,5.0,8.989999999999782
0.0,3218.74,3218.74,3218.74,0.0,3223.55,4.81,3.1599999999998545
0.0,3236.23,3236.23,3236.23,0.0,3240.82,4.59,12.679999999999836
0.0,3242.42,3242.42,3242.42,0.0,3247.1,4.68,1.599999999999909
0.0,3247.6,3247.6,3247.6,0.0,3252.1,4.5,0.5
0.0,3265.73,3265.73,3265.73,0.0,3270.15,4.42,13.63000000000011
0.0,3273.5,3273.5,3273.5,0.0,3278.49,4.99,3.349999999999909
0.0,3286.12,3286.12,3286.12,0.0,3290.79,4.67,7.630000000000109
0.0,3291.05,3291.05,3291.05,0.0,3296.05,5.0,0.2600000000002183
0.1000000000003638,3296.05,3295.95,3296.05,0.1000000000003638,3300.72,4.77,0.0
