service_time,arrival_time        ,inter_arrival_time,time_service_begins,queue_wait_time     ,time_service_ends,time_in_system,server_idle_time
4358.81     ,0.5900000000001455  ,4358.22           ,4358.81            ,0.5900000000001455  ,4362.98          ,4.76          ,0.0
4366.84     ,0.0                 ,4366.84           ,4366.84            ,0.0                 ,4371.61          ,4.77          ,3.860000000000582
4372.07     ,0.0                 ,4372.07           ,4372.07            ,0.0                 ,4376.05          ,3.98          ,0.4600000000000364
4379.99     ,0.0                 ,4379.99           ,4379.99            ,0.0                 ,4384.47          ,4.48          ,3.9399999999996
4384.47     ,0.1000000000003638  ,4384.37           ,4384.47            ,0.1000000000003638  ,4389.32          ,4.95          ,0.0
4399.49     ,0.0                 ,4399.49           ,4399.49            ,0.0                 ,4403.81          ,4.32          ,10.170000000000073
4403.81     ,2.5800000000008367  ,4401.23           ,4403.81            ,2.5800000000008367  ,4408.55          ,7.32          ,0.0
4408.55     ,2.7899999999999636  ,4405.76           ,4408.55            ,2.7899999999999636  ,4413.53          ,7.77          ,0.0
4421.39     ,0.0                 ,4421.39           ,4421.39            ,0.0                 ,4425.53          ,4.14          ,7.860000000000582
4426.26     ,0.0                 ,4426.26           ,4426.26            ,0.0                 ,4431.24          ,4.98          ,0.7300000000004729
4440.51     ,0.0                 ,4440.51           ,4440.51            ,0.0                 ,4445.11          ,4.6           ,9.270000000000437
4448.63     ,0.0                 ,4448.63           ,4448.63            ,0.0                 ,4453.07          ,4.44          ,3.5200000000004366
4462.76     ,0.0                 ,4462.76           ,4462.76            ,0.0                 ,4466.99          ,4.23          ,9.69000000000051
4476.73     ,0.0                 ,4476.73           ,4476.73            ,0.0                 ,4481.38          ,4.65          ,9.739999999999782
4482.08     ,0.0                 ,4482.08           ,4482.08            ,0.0                 ,4487.02          ,4.94          ,0.6999999999998181
4487.32     ,0.0                 ,4487.32           ,4487.32            ,0.0                 ,4492.3           ,4.98          ,0.2999999999992724
4500.37     ,0.0                 ,4500.37           ,4500.37            ,0.0                 ,4505.36          ,4.99          ,8.069999999999709
4510.39     ,0.0                 ,4510.39           ,4510.39            ,0.0                 ,4515.11          ,4.72          ,5.030000000000655
4519.66     ,0.0                 ,4519.66           ,4519.66            ,0.0                 ,4524.14          ,4.48          ,4.550000000000182
4525.75     ,0.0                 ,4525.75           ,4525.75            ,0.0                 ,4530.74          ,4.99          ,1.6099999999996726
4540.99     ,0.0                 ,4540.99           ,4540.99            ,0.0                 ,4545.97          ,4.98          ,10.25
4556.18     ,0.0                 ,4556.18           ,4556.18            ,0.0                 ,4560.76          ,4.58          ,10.210000000000036
4567.65     ,0.0                 ,4567.65           ,4567.65            ,0.0                 ,4572.61          ,4.96          ,6.889999999999418
4576.37     ,0.0                 ,4576.37           ,4576.37            ,0.0                 ,4580.83          ,4.46          ,3.7600000000002183
4584.9      ,0.0                 ,4584.9            ,4584.9             ,0.0                 ,4589.87          ,4.97          ,4.069999999999709
4592.3      ,0.0                 ,4592.3            ,4592.3             ,0.0                 ,4597.2           ,4.9           ,2.430000000000291
4603.35     ,0.0                 ,4603.35           ,4603.35            ,0.0                 ,4607.73          ,4.38          ,6.150000000000546
4612.07     ,0.0                 ,4612.07           ,4612.07            ,0.0                 ,4616.39          ,4.32          ,4.3400000000001455
4618.52     ,0.0                 ,4618.52           ,4618.52            ,0.0                 ,4623.5           ,4.98          ,2.130000000000109
4624.23     ,0.0                 ,4624.23           ,4624.23            ,0.0                 ,4628.36          ,4.13          ,0.7299999999995634
4634.39     ,0.0                 ,4634.39           ,4634.39            ,0.0                 ,4638.79          ,4.4           ,6.030000000000655
4644.85     ,0.0                 ,4644.85           ,4644.85            ,0.0                 ,4649.48          ,4.63          ,6.0600000000004
4656.43     ,0.0                 ,4656.43           ,4656.43            ,0.0                 ,4661.41          ,4.98          ,6.950000000000728
4661.41     ,2.130000000000109   ,4659.28           ,4661.41            ,2.130000000000109   ,4666.13          ,6.85          ,0.0
4666.13     ,2.3599999999996726  ,4663.77           ,4666.13            ,2.3599999999996726  ,4670.09          ,6.32          ,0.0
4673.07     ,0.0                 ,4673.07           ,4673.07            ,0.0                 ,4677.03          ,3.96          ,2.9799999999995634
4682.18     ,0.0                 ,4682.18           ,4682.18            ,0.0                 ,4687.02          ,4.84          ,5.150000000000546
4687.3      ,0.0                 ,4687.3            ,4687.3             ,0.0                 ,4692.21          ,4.91          ,0.27999999999974534
4694.53     ,0.0                 ,4694.53           ,4694.53            ,0.0                 ,4699.43          ,4.9           ,2.319999999999709
4700.95     ,0.0                 ,4700.95           ,4700.95            ,0.0                 ,4705.84          ,4.89          ,1.519999999999527
4707.24     ,0.0                 ,4707.24           ,4707.24            ,0.0                 ,4711.87          ,4.63          ,1.3999999999996362
4719.03     ,0.0                 ,4719.03           ,4719.03            ,0.0                 ,4723.38          ,4.35          ,7.1599999999998545
4727.38     ,0.0                 ,4727.38           ,4727.38            ,0.0                 ,4731.93          ,4.55          ,4.0
4735.22     ,0.0                 ,4735.22           ,4735.22            ,0.0                 ,4739.84          ,4.62          ,3.2899999999999636
4748.31     ,0.0                 ,4748.31           ,4748.31            ,0.0                 ,4753.19          ,4.88          ,8.470000000000255
4754.65     ,0.0                 ,4754.65           ,4754.65            ,0.0                 ,4759.48          ,4.83          ,1.4600000000000364
4765.34     ,0.0                 ,4765.34           ,4765.34            ,0.0                 ,4770.3           ,4.96          ,5.860000000000582
4775.04     ,0.0                 ,4775.04           ,4775.04            ,0.0                 ,4779.4           ,4.36          ,4.739999999999782
4785.36     ,0.0                 ,4785.36           ,4785.36            ,0.0                 ,4789.82          ,4.46          ,5.960000000000036
4793.67     ,0.0                 ,4793.67           ,4793.67            ,0.0                 ,4798.29          ,4.62          ,3.850000000000364
4806.62     ,0.0                 ,4806.62           ,4806.62            ,0.0                 ,4811.4           ,4.78          ,8.329999999999927
4811.46     ,0.0                 ,4811.46           ,4811.46            ,0.0                 ,4815.6           ,4.14          ,0.06000000000040018
4822.69     ,0.0                 ,4822.69           ,4822.69            ,0.0                 ,4826.66          ,3.97          ,7.089999999999236
4829.03     ,0.0                 ,4829.03           ,4829.03            ,0.0                 ,4833.29          ,4.26          ,2.369999999999891
4840.75     ,0.0                 ,4840.75           ,4840.75            ,0.0                 ,4845.68          ,4.93          ,7.460000000000036
4852.04     ,0.0                 ,4852.04           ,4852.04            ,0.0                 ,4857.04          ,5.0           ,6.359999999999673
4857.04     ,2.6099999999996726  ,4854.43           ,4857.04            ,2.6099999999996726  ,4862.03          ,7.6           ,0.0
4863.32     ,0.0                 ,4863.32           ,4863.32            ,0.0                 ,4867.87          ,4.55          ,1.2899999999999636
4869.36     ,0.0                 ,4869.36           ,4869.36            ,0.0                 ,4874.27          ,4.91          ,1.4899999999997817
4880.5      ,0.0                 ,4880.5            ,4880.5             ,0.0                 ,4884.69          ,4.19          ,6.229999999999563
4890.66     ,0.0                 ,4890.66           ,4890.66            ,0.0                 ,4894.89          ,4.23          ,5.970000000000255
4897.31     ,0.0                 ,4897.31           ,4897.31            ,0.0                 ,4901.42          ,4.11          ,2.4200000000000728
4907.15     ,0.0                 ,4907.15           ,4907.15            ,0.0                 ,4912.01          ,4.86          ,5.729999999999563
4914.11     ,0.0                 ,4914.11           ,4914.11            ,0.0                 ,4918.84          ,4.73          ,2.0999999999994543
4922.51     ,0.0                 ,4922.51           ,4922.51            ,0.0                 ,4927.35          ,4.84          ,3.6700000000000728
4932.51     ,0.0                 ,4932.51           ,4932.51            ,0.0                 ,4936.41          ,3.9           ,5.1599999999998545
4939.62     ,0.0                 ,4939.62           ,4939.62            ,0.0                 ,4944.57          ,4.95          ,3.2100000000000364
4945.56     ,0.0                 ,4945.56           ,4945.56            ,0.0                 ,4949.78          ,4.22          ,0.9900000000006912
4952.38     ,0.0                 ,4952.38           ,4952.38            ,0.0                 ,4957.11          ,4.73          ,2.600000000000364
4957.77     ,0.0                 ,4957.77           ,4957.77            ,0.0                 ,4962.18          ,4.41          ,0.660000000000764
4966.56     ,0.0                 ,4966.56           ,4966.56            ,0.0                 ,4970.51          ,3.95          ,4.380000000000109
4978.67     ,0.0                 ,4978.67           ,4978.67            ,0.0                 ,4983.61          ,4.94          ,8.159999999999854
4991.11     ,0.0                 ,4991.11           ,4991.11            ,0.0                 ,4995.92          ,4.81          ,7.5
5001.54     ,0.0                 ,5001.54           ,5001.54            ,0.0                 ,5005.82          ,4.28          ,5.619999999999891
5006.66     ,0.0                 ,5006.66           ,5006.66            ,0.0                 ,5011.37          ,4.71          ,0.8400000000001455
5016.77     ,0.0                 ,5016.77           ,5016.77            ,0.0                 ,5021.51          ,4.74          ,5.400000000000546
5030.61     ,0.0                 ,5030.61           ,5030.61            ,0.0                 ,5034.85          ,4.24          ,9.099999999999454
5034.85     ,0.3500000000003638  ,5034.5            ,5034.85            ,0.3500000000003638  ,5039.85          ,5.35          ,0.0
5044.05     ,0.0                 ,5044.05           ,5044.05            ,0.0                 ,5048.81          ,4.76          ,4.199999999999818
5057.16     ,0.0                 ,5057.16           ,5057.16            ,0.0                 ,5061.56          ,4.4           ,8.349999999999454
5070.41     ,0.0                 ,5070.41           ,5070.41            ,0.0                 ,5074.99          ,4.58          ,8.849999999999454
5081.58     ,0.0                 ,5081.58           ,5081.58            ,0.0                 ,5086.11          ,4.53          ,6.5900000000001455
5098.64     ,0.0                 ,5098.64           ,5098.64            ,0.0                 ,5103.5           ,4.86          ,12.530000000000655
5110.03     ,0.0                 ,5110.03           ,5110.03            ,0.0                 ,5115.01          ,4.98          ,6.529999999999745
5117.12     ,0.0                 ,5117.12           ,5117.12            ,0.0                 ,5121.14          ,4.02          ,2.1099999999996726
5132.87     ,0.0                 ,5132.87           ,5132.87            ,0.0                 ,5137.62          ,4.75          ,11.729999999999563
5138.88     ,0.0                 ,5138.88           ,5138.88            ,0.0                 ,5143.46          ,4.58          ,1.2600000000002183
5145.87     ,0.0                 ,5145.87           ,5145.87            ,0.0                 ,5150.52          ,4.65          ,2.4099999999998545
5151.05     ,0.0                 ,5151.05           ,5151.05            ,0.0                 ,5155.07          ,4.02          ,0.5299999999997453
5155.07     ,2.0399999999999636  ,5153.03           ,5155.07            ,2.0399999999999636  ,5158.95          ,5.92          ,0.0
5158.95     ,1.1199999999998909  ,5157.83           ,5158.95            ,1.1199999999998909  ,5163.84          ,6.01          ,0.0
5163.84     ,1.699999999999818   ,5162.14           ,5163.84            ,1.699999999999818   ,5168.49          ,6.35          ,0.0
5171.97     ,0.0                 ,5171.97           ,5171.97            ,0.0                 ,5176.85          ,4.88          ,3.480000000000473
5179.79     ,0.0                 ,5179.79           ,5179.79            ,0.0                 ,5183.83          ,4.04          ,2.9399999999996
5183.83     ,0.25                ,5183.58           ,5183.83            ,0.25                ,5188.7           ,5.12          ,0.0
5188.7      ,0.18999999999959982 ,5188.51           ,5188.7             ,0.18999999999959982 ,5193.2           ,4.69          ,0.0
5203.19     ,0.0                 ,5203.19           ,5203.19            ,0.0                 ,5207.72          ,4.53          ,9.989999999999782
5212.94     ,0.0                 ,5212.94           ,5212.94            ,0.0                 ,5217.6           ,4.66          ,5.219999999999345
5220.86     ,0.0                 ,5220.86           ,5220.86            ,0.0                 ,5224.88          ,4.02          ,3.259999999999309
5226.26     ,0.0                 ,5226.26           ,5226.26            ,0.0                 ,5231.21          ,4.95          ,1.3800000000001091
5231.21     ,3.0900000000001455  ,5228.12           ,5231.21            ,3.0900000000001455  ,5236.19          ,8.07          ,0.0
5239.59     ,0.0                 ,5239.59           ,5239.59            ,0.0                 ,5244.04          ,4.45          ,3.4000000000005457
5244.4      ,0.0                 ,5244.4            ,5244.4             ,0.0                 ,5249.37          ,4.97          ,0.3599999999996726
5252.32     ,0.0                 ,5252.32           ,5252.32            ,0.0                 ,5256.66          ,4.34          ,2.949999999999818
5261.75     ,0.0                 ,5261.75           ,5261.75            ,0.0                 ,5266.07          ,4.32          ,5.0900000000001455
5272.39     ,0.0                 ,5272.39           ,5272.39            ,0.0                 ,5277.17          ,4.78          ,6.3200000000006185
5279.96     ,0.0                 ,5279.96           ,5279.96            ,0.0                 ,5284.51          ,4.55          ,2.7899999999999636
5292.73     ,0.0                 ,5292.73           ,5292.73            ,0.0                 ,5296.82          ,4.09          ,8.219999999999345
5305.98     ,0.0                 ,5305.98           ,5305.98            ,0.0                 ,5310.7           ,4.72          ,9.159999999999854
5313.12     ,0.0                 ,5313.12           ,5313.12            ,0.0                 ,5317.36          ,4.24          ,2.4200000000000728
5326.15     ,0.0                 ,5326.15           ,5326.15            ,0.0                 ,5331.15          ,5.0           ,8.789999999999964
5340.16     ,0.0                 ,5340.16           ,5340.16            ,0.0                 ,5345.16          ,5.0           ,9.010000000000218
5349.97     ,0.0                 ,5349.97           ,5349.97            ,0.0                 ,5354.96          ,4.99          ,4.8100000000004
5365.78     ,0.0                 ,5365.78           ,5365.78            ,0.0                 ,5370.78          ,5.0           ,10.819999999999709
5378.6      ,0.0                 ,5378.6            ,5378.6             ,0.0                 ,5383.54          ,4.94          ,7.8200000000006185
5388.53     ,0.0                 ,5388.53           ,5388.53            ,0.0                 ,5393.02          ,4.49          ,4.989999999999782
5397.92     ,0.0                 ,5397.92           ,5397.92            ,0.0                 ,5402.56          ,4.64          ,4.899999999999636
5409.25     ,0.0                 ,5409.25           ,5409.25            ,0.0                 ,5413.69          ,4.44          ,6.6899999999996
5416.08     ,0.0                 ,5416.08           ,5416.08            ,0.0                 ,5420.94          ,4.86          ,2.3900000000003274
5431.39     ,0.0                 ,5431.39           ,5431.39            ,0.0                 ,5436.39          ,5.0           ,10.450000000000728
5440.53     ,0.0                 ,5440.53           ,5440.53            ,0.0                 ,5444.51          ,3.98          ,4.139999999999418
5448.19     ,0.0                 ,5448.19           ,5448.19            ,0.0                 ,5453.02          ,4.83          ,3.6799999999993815
5459.51     ,0.0                 ,5459.51           ,5459.51            ,0.0                 ,5464.51          ,5.0           ,6.489999999999782
5464.54     ,0.0                 ,5464.54           ,5464.54            ,0.0                 ,5468.46          ,3.92          ,0.02999999999974534
5478.39     ,0.0                 ,5478.39           ,5478.39            ,0.0                 ,5482.56          ,4.17          ,9.930000000000291
5482.56     ,0.0                 ,5482.56           ,5482.56            ,0.0                 ,5487.47          ,4.91          ,0.0
5487.47     ,0.8699999999998909  ,5486.6            ,5487.47            ,0.8699999999998909  ,5492.2           ,5.6           ,0.0
5492.71     ,0.0                 ,5492.71           ,5492.71            ,0.0                 ,5497.48          ,4.77          ,0.5100000000002183
5503.39     ,0.0                 ,5503.39           ,5503.39            ,0.0                 ,5508.34          ,4.95          ,5.910000000000764
5511.54     ,0.0                 ,5511.54           ,5511.54            ,0.0                 ,5515.89          ,4.35          ,3.199999999999818
5515.89     ,0.47000000000025466 ,5515.42           ,5515.89            ,0.47000000000025466 ,5519.99          ,4.57          ,0.0
5523.33     ,0.0                 ,5523.33           ,5523.33            ,0.0                 ,5528.17          ,4.84          ,3.3400000000001455
5535.31     ,0.0                 ,5535.31           ,5535.31            ,0.0                 ,5540.3           ,4.99          ,7.140000000000327
5540.3      ,0.75                ,5539.55           ,5540.3             ,0.75                ,5544.32          ,4.77          ,0.0
5547.58     ,0.0                 ,5547.58           ,5547.58            ,0.0                 ,5552.52          ,4.94          ,3.2600000000002183
5557.13     ,0.0                 ,5557.13           ,5557.13            ,0.0                 ,5562.13          ,5.0           ,4.609999999999673
5571.05     ,0.0                 ,5571.05           ,5571.05            ,0.0                 ,5575.89          ,4.84          ,8.920000000000073
5576.32     ,0.0                 ,5576.32           ,5576.32            ,0.0                 ,5580.9           ,4.58          ,0.42999999999938154
5585.37     ,0.0                 ,5585.37           ,5585.37            ,0.0                 ,5589.44          ,4.07          ,4.470000000000255
5597.9      ,0.0                 ,5597.9            ,5597.9             ,0.0                 ,5601.91          ,4.01          ,8.460000000000036
5607.48     ,0.0                 ,5607.48           ,5607.48            ,0.0                 ,5612.27          ,4.79          ,5.569999999999709
5614.95     ,0.0                 ,5614.95           ,5614.95            ,0.0                 ,5619.62          ,4.67          ,2.6799999999993815
5629.3      ,0.0                 ,5629.3            ,5629.3             ,0.0                 ,5634.29          ,4.99          ,9.680000000000291
5637.21     ,0.0                 ,5637.21           ,5637.21            ,0.0                 ,5641.89          ,4.68          ,2.9200000000000728
5643.79     ,0.0                 ,5643.79           ,5643.79            ,0.0                 ,5648.34          ,4.55          ,1.8999999999996362
5652.25     ,0.0                 ,5652.25           ,5652.25            ,0.0                 ,5656.84          ,4.59          ,3.9099999999998545
5660.9      ,0.0                 ,5660.9            ,5660.9             ,0.0                 ,5665.63          ,4.73          ,4.059999999999491
5675.85     ,0.0                 ,5675.85           ,5675.85            ,0.0                 ,5680.53          ,4.68          ,10.220000000000255
5685.03     ,0.0                 ,5685.03           ,5685.03            ,0.0                 ,5689.45          ,4.42          ,4.5
5693.03     ,0.0                 ,5693.03           ,5693.03            ,0.0                 ,5697.89          ,4.86          ,3.5799999999999272
5707.37     ,0.0                 ,5707.37           ,5707.37            ,0.0                 ,5712.33          ,4.96          ,9.479999999999563
5713.98     ,0.0                 ,5713.98           ,5713.98            ,0.0                 ,5718.94          ,4.96          ,1.6499999999996362
5722.52     ,0.0                 ,5722.52           ,5722.52            ,0.0                 ,5726.58          ,4.06          ,3.5800000000008367
5736.32     ,0.0                 ,5736.32           ,5736.32            ,0.0                 ,5740.86          ,4.54          ,9.739999999999782
5748.13     ,0.0                 ,5748.13           ,5748.13            ,0.0                 ,5753.09          ,4.96          ,7.270000000000437
5753.84     ,0.0                 ,5753.84           ,5753.84            ,0.0                 ,5758.75          ,4.91          ,0.75
5765.75     ,0.0                 ,5765.75           ,5765.75            ,0.0                 ,5770.41          ,4.66          ,7.0
5773.93     ,0.0                 ,5773.93           ,5773.93            ,0.0                 ,5778.77          ,4.84          ,3.5200000000004366
5779.59     ,0.0                 ,5779.59           ,5779.59            ,0.0                 ,5784.54          ,4.95          ,0.819999999999709
5795.76     ,0.0                 ,5795.76           ,5795.76            ,0.0                 ,5799.79          ,4.03          ,11.220000000000255
5799.79     ,0.8800000000001091  ,5798.91           ,5799.79            ,0.8800000000001091  ,5804.38          ,5.47          ,0.0
5806.16     ,0.0                 ,5806.16           ,5806.16            ,0.0                 ,5811.05          ,4.89          ,1.7799999999997453
5822.05     ,0.0                 ,5822.05           ,5822.05            ,0.0                 ,5826.41          ,4.36          ,11.0
5826.41     ,0.5500000000001819  ,5825.86           ,5826.41            ,0.5500000000001819  ,5831.08          ,5.22          ,0.0
5834.74     ,0.0                 ,5834.74           ,5834.74            ,0.0                 ,5839.71          ,4.97          ,3.6599999999998545
5850.2      ,0.0                 ,5850.2            ,5850.2             ,0.0                 ,5855.17          ,4.97          ,10.489999999999782
5864.8      ,0.0                 ,5864.8            ,5864.8             ,0.0                 ,5869.11          ,4.31          ,9.63000000000011
5869.41     ,0.0                 ,5869.41           ,5869.41            ,0.0                 ,5873.8           ,4.39          ,0.3000000000001819
5873.93     ,0.0                 ,5873.93           ,5873.93            ,0.0                 ,5878.61          ,4.68          ,0.13000000000010914
5884.0      ,0.0                 ,5884.0            ,5884.0             ,0.0                 ,5888.95          ,4.95          ,5.390000000000327
5891.94     ,0.0                 ,5891.94           ,5891.94            ,0.0                 ,5896.77          ,4.83          ,2.9899999999997817
5903.93     ,0.0                 ,5903.93           ,5903.93            ,0.0                 ,5908.23          ,4.3           ,7.1599999999998545
5920.36     ,0.0                 ,5920.36           ,5920.36            ,0.0                 ,5924.22          ,3.86          ,12.13000000000011
5925.79     ,0.0                 ,5925.79           ,5925.79            ,0.0                 ,5930.75          ,4.96          ,1.569999999999709
5938.04     ,0.0                 ,5938.04           ,5938.04            ,0.0                 ,5942.64          ,4.6           ,7.289999999999964
5943.6      ,0.0                 ,5943.6            ,5943.6             ,0.0                 ,5948.28          ,4.68          ,0.9600000000000364
5950.9      ,0.0                 ,5950.9            ,5950.9             ,0.0                 ,5955.68          ,4.78          ,2.619999999999891
5959.71     ,0.0                 ,5959.71           ,5959.71            ,0.0                 ,5964.5           ,4.79          ,4.029999999999745
5964.5      ,0.6000000000003638  ,5963.9            ,5964.5             ,0.6000000000003638  ,5968.83          ,4.93          ,0.0
5972.69     ,0.0                 ,5972.69           ,5972.69            ,0.0                 ,5977.33          ,4.64          ,3.8599999999996726
5985.72     ,0.0                 ,5985.72           ,5985.72            ,0.0                 ,5990.17          ,4.45          ,8.390000000000327
6002.57     ,0.0                 ,6002.57           ,6002.57            ,0.0                 ,6007.04          ,4.47          ,12.399999999999636
6011.11     ,0.0                 ,6011.11           ,6011.11            ,0.0                 ,6015.55          ,4.44          ,4.069999999999709
6020.25     ,0.0                 ,6020.25           ,6020.25            ,0.0                 ,6024.41          ,4.16          ,4.699999999999818
6027.75     ,0.0                 ,6027.75           ,6027.75            ,0.0                 ,6032.73          ,4.98          ,3.3400000000001455
6035.67     ,0.0                 ,6035.67           ,6035.67            ,0.0                 ,6039.84          ,4.17          ,2.9400000000005093
6050.91     ,0.0                 ,6050.91           ,6050.91            ,0.0                 ,6055.89          ,4.98          ,11.069999999999709
6057.64     ,0.0                 ,6057.64           ,6057.64            ,0.0                 ,6062.44          ,4.8           ,1.75
6065.7      ,0.0                 ,6065.7            ,6065.7             ,0.0                 ,6070.56          ,4.86          ,3.2600000000002183
6081.79     ,0.0                 ,6081.79           ,6081.79            ,0.0                 ,6086.35          ,4.56          ,11.229999999999563
6093.48     ,0.0                 ,6093.48           ,6093.48            ,0.0                 ,6097.67          ,4.19          ,7.1299999999992
6102.57     ,0.0                 ,6102.57           ,6102.57            ,0.0                 ,6107.49          ,4.92          ,4.899999999999636
6117.69     ,0.0                 ,6117.69           ,6117.69            ,0.0                 ,6121.65          ,3.96          ,10.199999999999818
6128.46     ,0.0                 ,6128.46           ,6128.46            ,0.0                 ,6133.46          ,5.0           ,6.8100000000004
6140.14     ,0.0                 ,6140.14           ,6140.14            ,0.0                 ,6144.15          ,4.01          ,6.680000000000291
6152.3      ,0.0                 ,6152.3            ,6152.3             ,0.0                 ,6156.86          ,4.56          ,8.150000000000546
6160.07     ,0.0                 ,6160.07           ,6160.07            ,0.0                 ,6165.07          ,5.0           ,3.2100000000000364
6168.81     ,0.0                 ,6168.81           ,6168.81            ,0.0                 ,6173.79          ,4.98          ,3.740000000000691
6179.87     ,0.0                 ,6179.87           ,6179.87            ,0.0                 ,6184.73          ,4.86          ,6.079999999999927
6187.31     ,0.0                 ,6187.31           ,6187.31            ,0.0                 ,6192.08          ,4.77          ,2.5800000000008367
6201.1      ,0.0                 ,6201.1            ,6201.1             ,0.0                 ,6205.4           ,4.3           ,9.020000000000437
6209.91     ,0.0                 ,6209.91           ,6209.91            ,0.0                 ,6213.78          ,3.87          ,4.510000000000218
6215.46     ,0.0                 ,6215.46           ,6215.46            ,0.0                 ,6219.39          ,3.93          ,1.680000000000291
6226.45     ,0.0                 ,6226.45           ,6226.45            ,0.0                 ,6231.41          ,4.96          ,7.059999999999491
6242.36     ,0.0                 ,6242.36           ,6242.36            ,0.0                 ,6246.79          ,4.43          ,10.949999999999818
6255.19     ,0.0                 ,6255.19           ,6255.19            ,0.0                 ,6260.02          ,4.83          ,8.399999999999636
6268.98     ,0.0                 ,6268.98           ,6268.98            ,0.0                 ,6273.81          ,4.83          ,8.959999999999127
6273.81     ,1.7899999999999636  ,6272.02           ,6273.81            ,1.7899999999999636  ,6278.39          ,6.37          ,0.0
6285.08     ,0.0                 ,6285.08           ,6285.08            ,0.0                 ,6289.89          ,4.81          ,6.6899999999996
6294.5      ,0.0                 ,6294.5            ,6294.5             ,0.0                 ,6299.02          ,4.52          ,4.609999999999673
6304.3      ,0.0                 ,6304.3            ,6304.3             ,0.0                 ,6309.24          ,4.94          ,5.279999999999745
6317.31     ,0.0                 ,6317.31           ,6317.31            ,0.0                 ,6321.79          ,4.48          ,8.070000000000618
6333.26     ,0.0                 ,6333.26           ,6333.26            ,0.0                 ,6337.13          ,3.87          ,11.470000000000255
6337.13     ,0.0500000000001819  ,6337.08           ,6337.13            ,0.0500000000001819  ,6341.69          ,4.61          ,0.0
6341.69     ,1.3499999999994543  ,6340.34           ,6341.69            ,1.3499999999994543  ,6346.55          ,6.21          ,0.0
6348.2      ,0.0                 ,6348.2            ,6348.2             ,0.0                 ,6352.4           ,4.2           ,1.6499999999996362
6362.73     ,0.0                 ,6362.73           ,6362.73            ,0.0                 ,6367.72          ,4.99          ,10.329999999999927
6375.75     ,0.0                 ,6375.75           ,6375.75            ,0.0                 ,6380.54          ,4.79          ,8.029999999999745
6389.19     ,0.0                 ,6389.19           ,6389.19            ,0.0                 ,6393.29          ,4.1           ,8.649999999999636
6394.4      ,0.0                 ,6394.4            ,6394.4             ,0.0                 ,6399.2           ,4.8           ,1.1099999999996726
6401.14     ,0.0                 ,6401.14           ,6401.14            ,0.0                 ,6405.54          ,4.4           ,1.9400000000005093
6412.76     ,0.0                 ,6412.76           ,6412.76            ,0.0                 ,6417.54          ,4.78          ,7.220000000000255
6418.42     ,0.0                 ,6418.42           ,6418.42            ,0.0                 ,6423.3           ,4.88          ,0.8800000000001091
6424.72     ,0.0                 ,6424.72           ,6424.72            ,0.0                 ,6429.71          ,4.99          ,1.4200000000000728
6433.03     ,0.0                 ,6433.03           ,6433.03            ,0.0                 ,6437.94          ,4.91          ,3.319999999999709
6445.46     ,0.0                 ,6445.46           ,6445.46            ,0.0                 ,6450.43          ,4.97          ,7.520000000000437
6455.89     ,0.0                 ,6455.89           ,6455.89            ,0.0                 ,6460.33          ,4.44          ,5.460000000000036
6467.91     ,0.0                 ,6467.91           ,6467.91            ,0.0                 ,6472.56          ,4.65          ,7.579999999999927
6475.82     ,0.0                 ,6475.82           ,6475.82            ,0.0                 ,6479.83          ,4.01          ,3.259999999999309
6484.18     ,0.0                 ,6484.18           ,6484.18            ,0.0                 ,6488.11          ,3.93          ,4.350000000000364
6493.36     ,0.0                 ,6493.36           ,6493.36            ,0.0                 ,6498.02          ,4.66          ,5.25
6503.15     ,0.0                 ,6503.15           ,6503.15            ,0.0                 ,6507.94          ,4.79          ,5.1299999999992
6511.09     ,0.0                 ,6511.09           ,6511.09            ,0.0                 ,6515.12          ,4.03          ,3.1500000000005457
6525.96     ,0.0                 ,6525.96           ,6525.96            ,0.0                 ,6530.48          ,4.52          ,10.840000000000146
6541.21     ,0.0                 ,6541.21           ,6541.21            ,0.0                 ,6545.9           ,4.69          ,10.730000000000473
6550.18     ,0.0                 ,6550.18           ,6550.18            ,0.0                 ,6555.07          ,4.89          ,4.280000000000655
6564.09     ,0.0                 ,6564.09           ,6564.09            ,0.0                 ,6568.79          ,4.7           ,9.020000000000437
6580.25     ,0.0                 ,6580.25           ,6580.25            ,0.0                 ,6584.93          ,4.68          ,11.460000000000036
6590.32     ,0.0                 ,6590.32           ,6590.32            ,0.0                 ,6594.65          ,4.33          ,5.389999999999418
6599.45     ,0.0                 ,6599.45           ,6599.45            ,0.0                 ,6604.42          ,4.97          ,4.800000000000182
6614.37     ,0.0                 ,6614.37           ,6614.37            ,0.0                 ,6619.37          ,5.0           ,9.949999999999818
6620.76     ,0.0                 ,6620.76           ,6620.76            ,0.0                 ,6624.63          ,3.87          ,1.3900000000003274
6628.97     ,0.0                 ,6628.97           ,6628.97            ,0.0                 ,6633.95          ,4.98          ,4.3400000000001455
6641.62     ,0.0                 ,6641.62           ,6641.62            ,0.0                 ,6646.58          ,4.96          ,7.670000000000073
6652.14     ,0.0                 ,6652.14           ,6652.14            ,0.0                 ,6656.46          ,4.32          ,5.5600000000004
6663.08     ,0.0                 ,6663.08           ,6663.08            ,0.0                 ,6667.37          ,4.29          ,6.619999999999891
6670.25     ,0.0                 ,6670.25           ,6670.25            ,0.0                 ,6674.76          ,4.51          ,2.880000000000109
